Metai;Data;Vieta;Visi_ivykiai;Del_neblaiviu_vairuotoju_kaltes;Suzeistieji;Zuvusieji
2013;2013M02;Pasvalio r. sav.;2;0;2;0
2013;2013M02;Rokiskio r. sav.;2;0;2;0
2013;2013M02;siauliu apskritis;21;0;22;0
2013;2013M02;Akmenes r. sav.;1;0;1;0
2013;2013M02;Joniskio r. sav.;1;0;1;0
2013;2013M02;Kelmes r. sav.;2;0;2;0
2013;2013M02;Pakruojo r. sav.;1;0;1;0
2013;2013M02;Radviliskio r. sav.;3;0;3;0
2013;2013M02;Siauliu m. sav.;9;0;9;0
2013;2013M02;siauliu r. sav.;4;0;5;0
2013;2013M02;Taurages apskritis;10;1;13;5
2013;2013M02;Jurbarko r. sav.;2;1;2;0
2013;2013M02;Pagegiu sav.;1;0;3;0
2013;2013M02;silales r. sav.;3;0;2;2
2013;2013M02;Taurages r. sav.;4;0;6;3
2013;2013M02;Telsiu apskritis;11;1;16;0
2013;2013M02;Mazeikiu r. sav.;7;1;10;0
2013;2013M02;Plunges r. sav.;2;0;4;0
2013;2013M02;Rietavo sav.;0;0;0;0
2013;2013M02;Telsiu r. sav.;2;0;2;0
2013;2013M02;Utenos apskritis;3;0;2;1
2013;2013M02;Anyksciu r. sav.;1;0;1;0
2013;2013M02;Ignalinos r. sav.;1;0;0;1
2013;2013M02;Moletu r. sav.;0;0;0;0
2013;2013M02;Utenos r. sav.;1;0;1;0
2013;2013M02;Visagino sav.;0;0;0;0
2013;2013M02;Zarasu r. sav.;0;0;0;0
2013;2013M02;Vilniaus apskritis;39;4;47;5
2013;2013M02;Elektrenu sav.;0;0;0;0
2013;2013M02;salcininku r. sav.;0;0;0;0
2013;2013M02;sirvintu r. sav.;0;0;0;0
2013;2013M02;svencioniu r. sav.;1;0;1;0
2013;2013M02;Traku r. sav.;0;0;0;0
2013;2013M02;Ukmerges r. sav.;1;0;0;1
2013;2013M02;Vilniaus m. sav.;36;4;44;3
2013;2013M02;Vilniaus r. sav.;1;0;2;1
2013;2013M03;Lietuvos Respublika;183;17;212;12
2013;2013M03;Alytaus apskritis;8;1;8;0
2013;2013M03;Alytaus m. sav.;3;0;3;0
2013;2013M03;Alytaus r. sav.;1;0;1;0
2013;2013M03;Druskininku sav.;1;1;1;0
2013;2013M03;Lazdiju r. sav.;3;0;3;0
2013;2013M03;Varenos r. sav.;0;0;0;0
2013;2013M03;Kauno apskritis;35;1;39;2
2013;2013M03;Birstono sav.;0;0;0;0
2013;2013M03;Jonavos r. sav.;3;0;3;0
2013;2013M03;Kaisiadoriu r. sav.;2;0;2;1
2013;2013M03;Kauno m. sav.;22;1;23;1
2013;2013M03;Kauno r. sav.;1;0;4;0
2013;2013M03;Kedainiu r. sav.;3;0;3;0
2013;2013M03;Prienu r. sav.;0;0;0;0
2013;2013M03;Raseiniu r. sav.;4;0;4;0
2013;2013M03;Klaipedos apskritis;34;2;42;2
2013;2013M03;Klaipedos m. sav.;19;1;21;1
2013;2013M03;Klaipedos r. sav.;5;0;7;0
2013;2013M03;Kretingos r. sav.;4;0;4;0
2013;2013M03;Neringos sav.;0;0;0;0
2013;2013M03;Palangos m. sav.;2;0;1;1
2013;2013M03;Skuodo r. sav.;0;0;0;0
2013;2013M03;silutes r. sav.;4;1;9;0
2013;2013M03;Marijampoles apskritis;6;2;10;1
2013;2013M03;Kalvarijos sav.;0;0;0;0
2013;2013M03;Kazlu Rudos sav.;0;0;0;0
2013;2013M03;Marijampoles sav.;4;1;6;1
2013;2013M03;Marijampoles r. sav.;0;0;0;0
2013;2013M03;sakiu r. sav.;2;1;4;0
2013;2013M03;Vilkaviskio r. sav.;0;0;0;0
2013;2013M03;Panevezio apskritis;15;1;15;1
2013;2013M03;Birzu r. sav.;1;1;1;0
2013;2013M03;Kupiskio r. sav.;0;0;0;0
2013;2013M03;Panevezio m. sav.;8;0;8;0
2013;2013M03;Panevezio r. sav.;4;0;5;0
2013;2013M03;Pasvalio r. sav.;0;0;0;0
2013;2013M03;Rokiskio r. sav.;2;0;1;1
2013;2013M03;siauliu apskritis;15;1;21;0
2013;2013M03;Akmenes r. sav.;0;0;0;0
2013;2013M03;Joniskio r. sav.;0;0;0;0
2013;2013M03;Kelmes r. sav.;0;0;0;0
2013;2013M03;Pakruojo r. sav.;1;0;1;0
2013;2013M03;Radviliskio r. sav.;5;1;7;0
2013;2013M03;Siauliu m. sav.;6;0;10;0
2013;2013M03;siauliu r. sav.;3;0;3;0
2013;2013M03;Taurages apskritis;3;1;2;1
2013;2013M03;Jurbarko r. sav.;2;1;2;0
2013;2013M03;Pagegiu sav.;0;0;0;0
2013;2013M03;silales r. sav.;0;0;0;0
2013;2013M03;Taurages r. sav.;1;0;0;1
2013;2013M03;Telsiu apskritis;11;2;12;1
2013;2013M03;Mazeikiu r. sav.;5;1;5;1
2013;2013M03;Plunges r. sav.;3;0;3;0
2013;2013M03;Rietavo sav.;0;0;0;0
2013;2013M03;Telsiu r. sav.;3;1;4;0
2013;2013M03;Utenos apskritis;2;0;6;0
2013;2013M03;Anyksciu r. sav.;1;0;5;0
2013;2013M03;Ignalinos r. sav.;1;0;1;0
2013;2013M03;Moletu r. sav.;0;0;0;0
2013;2013M03;Utenos r. sav.;0;0;0;0
2013;2013M03;Visagino sav.;0;0;0;0
2013;2013M03;Zarasu r. sav.;0;0;0;0
2013;2013M03;Vilniaus apskritis;54;6;57;4
2013;2013M03;Elektrenu sav.;2;0;2;0
2013;2013M03;salcininku r. sav.;1;1;1;0
2013;2013M03;sirvintu r. sav.;4;1;6;1
2013;2013M03;svencioniu r. sav.;0;0;0;0
2013;2013M03;Traku r. sav.;0;0;0;0
2013;2013M03;Ukmerges r. sav.;0;0;0;0
2013;2013M03;Vilniaus m. sav.;46;4;46;2
2013;2013M03;Vilniaus r. sav.;1;0;2;1
2013;2013M04;Lietuvos Respublika;194;14;211;14
2013;2013M04;Alytaus apskritis;7;0;9;1
2013;2013M04;Alytaus m. sav.;4;0;5;0
2013;2013M04;Alytaus r. sav.;2;0;4;0
2013;2013M04;Druskininku sav.;1;0;0;1
2013;2013M04;Lazdiju r. sav.;0;0;0;0
2013;2013M04;Varenos r. sav.;0;0;0;0
2013;2013M04;Kauno apskritis;38;3;40;2
2013;2013M04;Birstono sav.;0;0;0;0
2013;2013M04;Jonavos r. sav.;5;1;6;0
2013;2013M04;Kaisiadoriu r. sav.;1;0;1;0
2013;2013M04;Kauno m. sav.;25;2;28;0
2013;2013M04;Kauno r. sav.;2;0;1;1
2013;2013M04;Kedainiu r. sav.;1;0;0;1
2013;2013M04;Prienu r. sav.;3;0;3;0
2013;2013M04;Raseiniu r. sav.;1;0;1;0
2013;2013M04;Klaipedos apskritis;36;1;42;2
2013;2013M04;Klaipedos m. sav.;20;0;21;0
2013;2013M04;Klaipedos r. sav.;2;0;2;1
2013;2013M04;Kretingos r. sav.;5;0;5;1
2013;2013M04;Neringos sav.;0;0;0;0
2013;2013M04;Palangos m. sav.;2;0;5;0
2013;2013M04;Skuodo r. sav.;2;0;2;0
2013;2013M04;silutes r. sav.;5;1;7;0
2013;2013M04;Marijampoles apskritis;8;0;8;2
2013;2013M04;Kalvarijos sav.;0;0;0;0
2013;2013M04;Kazlu Rudos sav.;1;0;1;0
2013;2013M04;Marijampoles sav.;3;0;4;0
2013;2013M04;Marijampoles r. sav.;0;0;0;0
2013;2013M04;sakiu r. sav.;2;0;1;2
2013;2013M04;Vilkaviskio r. sav.;2;0;2;0
2013;2013M04;Panevezio apskritis;20;0;21;0
2013;2013M04;Birzu r. sav.;2;0;2;0
2013;2013M04;Kupiskio r. sav.;1;0;1;0
2013;2013M04;Panevezio m. sav.;14;0;15;0
2013;2013M04;Panevezio r. sav.;2;0;2;0
2013;2013M04;Pasvalio r. sav.;0;0;0;0
2013;2013M04;Rokiskio r. sav.;1;0;1;0
2013;2013M04;siauliu apskritis;21;5;20;3
2013;2013M04;Akmenes r. sav.;1;1;1;0
2013;2013M04;Joniskio r. sav.;0;0;0;0
2013;2013M04;Kelmes r. sav.;3;2;3;0
2013;2013M04;Pakruojo r. sav.;1;0;0;2
2013;2013M04;Radviliskio r. sav.;2;0;2;0
2013;2013M04;Siauliu m. sav.;10;2;10;0
2013;2013M04;siauliu r. sav.;4;0;4;1
2013;2013M04;Taurages apskritis;4;1;3;1
2013;2013M04;Jurbarko r. sav.;0;0;0;0
2013;2013M04;Pagegiu sav.;0;0;0;0
2013;2013M04;silales r. sav.;2;0;2;0
2013;2013M04;Taurages r. sav.;2;1;1;1
2013;2013M04;Telsiu apskritis;6;2;9;0
2013;2013M04;Mazeikiu r. sav.;3;2;3;0
2013;2013M04;Plunges r. sav.;1;0;2;0
2013;2013M04;Rietavo sav.;0;0;0;0
2013;2013M04;Telsiu r. sav.;2;0;4;0
2013;2013M04;Utenos apskritis;4;1;3;1
2013;2013M04;Anyksciu r. sav.;2;1;1;1
2013;2013M04;Ignalinos r. sav.;0;0;0;0
2013;2013M04;Moletu r. sav.;1;0;1;0
2013;2013M04;Utenos r. sav.;1;0;1;0
2013;2013M04;Visagino sav.;0;0;0;0
2013;2013M04;Zarasu r. sav.;0;0;0;0
2013;2013M04;Vilniaus apskritis;50;1;56;2
2013;2013M04;Elektrenu sav.;0;0;0;0
2013;2013M04;salcininku r. sav.;1;0;2;0
2013;2013M04;sirvintu r. sav.;1;0;1;0
2013;2013M04;svencioniu r. sav.;2;0;2;0
2013;2013M04;Traku r. sav.;2;0;2;0
2013;2013M04;Ukmerges r. sav.;2;0;3;0
2013;2013M04;Vilniaus m. sav.;38;1;41;0
2013;2013M04;Vilniaus r. sav.;4;0;5;2
2013;2013M05;Lietuvos Respublika;335;28;391;15
2013;2013M05;Alytaus apskritis;10;3;9;1
2013;2013M05;Alytaus m. sav.;3;1;3;0
2013;2013M05;Alytaus r. sav.;2;1;2;0
2013;2013M05;Druskininku sav.;0;0;0;0
2013;2013M05;Lazdiju r. sav.;2;0;1;1
2013;2013M05;Varenos r. sav.;3;1;3;0
2013;2013M05;Kauno apskritis;85;2;105;3
2013;2013M05;Birstono sav.;0;0;0;0
2013;2013M05;Jonavos r. sav.;11;0;12;0
2013;2013M05;Kaisiadoriu r. sav.;8;0;8;1
2013;2013M05;Kauno m. sav.;49;0;64;1
2013;2013M05;Kauno r. sav.;4;1;3;1
2013;2013M05;Kedainiu r. sav.;6;0;9;0
2013;2013M05;Prienu r. sav.;1;0;1;0
2013;2013M05;Raseiniu r. sav.;6;1;8;0
2013;2013M05;Klaipedos apskritis;44;4;50;2
2013;2013M05;Klaipedos m. sav.;21;0;23;2
2013;2013M05;Klaipedos r. sav.;7;1;7;0
2013;2013M05;Kretingos r. sav.;5;1;8;0
2013;2013M05;Neringos sav.;0;0;0;0
2013;2013M05;Palangos m. sav.;3;0;3;0
2013;2013M05;Skuodo r. sav.;3;2;4;0
2013;2013M05;silutes r. sav.;5;0;5;0
2013;2013M05;Marijampoles apskritis;13;1;17;1
2013;2013M05;Kalvarijos sav.;2;0;4;0
2013;2013M05;Kazlu Rudos sav.;1;0;2;1
2013;2013M05;Marijampoles sav.;4;1;4;0
2013;2013M05;Marijampoles r. sav.;0;0;0;0
2013;2013M05;sakiu r. sav.;3;0;4;0
2013;2013M05;Vilkaviskio r. sav.;3;0;3;0
2013;2013M05;Panevezio apskritis;34;1;37;1
2013;2013M05;Birzu r. sav.;4;0;4;0
2013;2013M05;Kupiskio r. sav.;5;1;5;1
2013;2013M05;Panevezio m. sav.;18;0;19;0
2013;2013M05;Panevezio r. sav.;5;0;7;0
2013;2013M05;Pasvalio r. sav.;1;0;1;0
2013;2013M05;Rokiskio r. sav.;1;0;1;0
2013;2013M05;siauliu apskritis;27;3;30;0
2013;2013M05;Akmenes r. sav.;2;0;2;0
2013;2013M05;Joniskio r. sav.;1;0;1;0
2013;2013M05;Kelmes r. sav.;1;0;1;0
2013;2013M05;Pakruojo r. sav.;1;1;2;0
2013;2013M05;Radviliskio r. sav.;5;2;5;0
2013;2013M05;Siauliu m. sav.;14;0;14;0
2013;2013M05;siauliu r. sav.;3;0;5;0
2013;2013M05;Taurages apskritis;7;2;7;1
2013;2013M05;Jurbarko r. sav.;2;1;2;0
2013;2013M05;Pagegiu sav.;0;0;0;0
2013;2013M05;silales r. sav.;4;1;3;1
2013;2013M05;Taurages r. sav.;1;0;2;0
2013;2013M05;Telsiu apskritis;11;1;10;2
2013;2013M05;Mazeikiu r. sav.;3;0;4;0
2013;2013M05;Plunges r. sav.;2;1;1;1
2013;2013M05;Rietavo sav.;2;0;2;0
2013;2013M05;Telsiu r. sav.;4;0;3;1
2013;2013M05;Utenos apskritis;9;1;13;1
2013;2013M05;Anyksciu r. sav.;1;0;1;0
2013;2013M05;Ignalinos r. sav.;1;0;4;0
2013;2013M05;Moletu r. sav.;1;0;1;0
2013;2013M05;Utenos r. sav.;4;0;3;1
2013;2013M05;Visagino sav.;1;0;1;0
2013;2013M05;Zarasu r. sav.;1;1;3;0
2013;2013M05;Vilniaus apskritis;95;10;113;3
2013;2013M05;Elektrenu sav.;2;0;2;0
2013;2013M05;salcininku r. sav.;2;0;1;1
2013;2013M05;sirvintu r. sav.;1;0;1;0
2013;2013M05;svencioniu r. sav.;2;0;2;0
2013;2013M05;Traku r. sav.;3;2;3;0
2013;2013M05;Ukmerges r. sav.;1;1;1;0
2013;2013M05;Vilniaus m. sav.;79;7;96;2
2013;2013M05;Vilniaus r. sav.;5;0;7;0
2013;2013M06;Lietuvos Respublika;328;32;399;27
2013;2013M06;Alytaus apskritis;15;1;20;2
2013;2013M06;Alytaus m. sav.;1;0;1;0
2013;2013M06;Alytaus r. sav.;8;1;7;1
2013;2013M06;Druskininku sav.;0;0;0;0
2013;2013M06;Lazdiju r. sav.;3;0;6;0
2013;2013M06;Varenos r. sav.;3;0;6;1
2013;2013M06;Kauno apskritis;63;5;81;1
2013;2013M06;Birstono sav.;0;0;0;0
2013;2013M06;Jonavos r. sav.;7;0;10;0
2013;2013M06;Kaisiadoriu r. sav.;6;1;8;0
2013;2013M06;Kauno m. sav.;27;2;30;1
2013;2013M06;Kauno r. sav.;8;0;12;0
2013;2013M06;Kedainiu r. sav.;5;1;5;0
2013;2013M06;Prienu r. sav.;4;0;6;0
2013;2013M06;Raseiniu r. sav.;6;1;10;0
2013;2013M06;Klaipedos apskritis;48;2;52;3
2013;2013M06;Klaipedos m. sav.;25;0;25;1
2013;2013M06;Klaipedos r. sav.;7;1;7;2
2013;2013M06;Kretingos r. sav.;2;0;2;0
2013;2013M06;Neringos sav.;0;0;0;0
2013;2013M06;Palangos m. sav.;6;0;6;0
2013;2013M06;Skuodo r. sav.;1;0;1;0
2013;2013M06;silutes r. sav.;7;1;11;0
2013;2013M06;Marijampoles apskritis;23;5;23;5
2013;2013M06;Kalvarijos sav.;1;1;1;0
2013;2013M06;Kazlu Rudos sav.;2;1;3;0
2013;2013M06;Marijampoles sav.;7;1;6;3
2013;2013M06;Marijampoles r. sav.;0;0;0;0
2013;2013M06;sakiu r. sav.;3;0;2;1
2013;2013M06;Vilkaviskio r. sav.;10;2;11;1
2013;2013M06;Panevezio apskritis;38;1;43;4
2013;2013M06;Birzu r. sav.;2;0;2;0
2013;2013M06;Kupiskio r. sav.;3;0;4;0
2013;2013M06;Panevezio m. sav.;15;0;15;2
2013;2013M06;Panevezio r. sav.;8;1;9;1
2013;2013M06;Pasvalio r. sav.;1;0;2;0
2013;2013M06;Rokiskio r. sav.;9;0;11;1
2013;2013M06;siauliu apskritis;26;3;41;0
2013;2013M06;Akmenes r. sav.;3;0;3;0
2013;2013M06;Joniskio r. sav.;2;1;5;0
2013;2013M06;Kelmes r. sav.;1;0;3;0
2013;2013M06;Pakruojo r. sav.;2;1;3;0
2013;2013M06;Radviliskio r. sav.;2;0;3;0
2013;2013M06;Siauliu m. sav.;12;1;17;0
2013;2013M06;siauliu r. sav.;4;0;7;0
2013;2013M06;Taurages apskritis;6;2;11;1
2013;2013M06;Jurbarko r. sav.;2;1;2;0
2013;2013M06;Pagegiu sav.;1;0;2;1
2013;2013M06;silales r. sav.;1;0;5;0
2013;2013M06;Taurages r. sav.;2;1;2;0
2013;2013M06;Telsiu apskritis;14;4;16;4
2013;2013M06;Mazeikiu r. sav.;7;2;5;3
2013;2013M06;Plunges r. sav.;5;1;9;0
2013;2013M06;Rietavo sav.;0;0;0;0
2013;2013M06;Telsiu r. sav.;2;1;2;1
2013;2013M06;Utenos apskritis;6;2;10;2
2013;2013M06;Anyksciu r. sav.;1;1;2;1
2013;2013M06;Ignalinos r. sav.;0;0;0;0
2013;2013M06;Moletu r. sav.;3;0;6;0
2013;2013M06;Utenos r. sav.;2;1;2;1
2013;2013M06;Visagino sav.;0;0;0;0
2013;2013M06;Zarasu r. sav.;0;0;0;0
2013;2013M06;Vilniaus apskritis;89;7;102;5
2013;2013M06;Elektrenu sav.;2;0;2;0
2013;2013M06;salcininku r. sav.;6;0;9;1
2013;2013M06;sirvintu r. sav.;1;0;0;1
2013;2013M06;svencioniu r. sav.;2;0;2;1
2013;2013M06;Traku r. sav.;3;1;3;0
2013;2013M06;Ukmerges r. sav.;3;0;3;0
2013;2013M06;Vilniaus m. sav.;70;5;79;2
2013;2013M06;Vilniaus r. sav.;2;1;4;0
2013;2013M07;Lietuvos Respublika;318;32;396;24
2013;2013M07;Alytaus apskritis;20;3;20;2
2013;2013M07;Alytaus m. sav.;5;0;5;0
2013;2013M07;Alytaus r. sav.;5;2;6;0
2013;2013M07;Druskininku sav.;1;0;0;1
2013;2013M07;Lazdiju r. sav.;6;1;5;1
2013;2013M07;Varenos r. sav.;3;0;4;0
2013;2013M07;Kauno apskritis;43;3;58;4
2013;2013M07;Birstono sav.;0;0;0;0
2013;2013M07;Jonavos r. sav.;14;1;23;1
2013;2013M07;Kaisiadoriu r. sav.;1;0;1;0
2013;2013M07;Kauno m. sav.;17;1;21;2
2013;2013M07;Kauno r. sav.;8;1;10;1
2013;2013M07;Kedainiu r. sav.;2;0;2;0
2013;2013M07;Prienu r. sav.;0;0;0;0
2013;2013M07;Raseiniu r. sav.;1;0;1;0
2013;2013M07;Klaipedos apskritis;55;6;66;2
2013;2013M07;Klaipedos m. sav.;24;1;29;2
2013;2013M07;Klaipedos r. sav.;8;2;10;0
2013;2013M07;Kretingos r. sav.;5;0;6;0
2013;2013M07;Neringos sav.;3;0;4;0
2013;2013M07;Palangos m. sav.;4;0;4;0
2013;2013M07;Skuodo r. sav.;2;0;2;0
2013;2013M07;silutes r. sav.;9;3;11;0
2013;2013M07;Marijampoles apskritis;13;2;21;3
2013;2013M07;Kalvarijos sav.;0;0;0;0
2013;2013M07;Kazlu Rudos sav.;1;0;1;0
2013;2013M07;Marijampoles sav.;4;0;5;1
2013;2013M07;Marijampoles r. sav.;0;0;0;0
2013;2013M07;sakiu r. sav.;3;2;9;1
2013;2013M07;Vilkaviskio r. sav.;5;0;6;1
2013;2013M07;Panevezio apskritis;23;4;29;3
2013;2013M07;Birzu r. sav.;1;1;2;1
2013;2013M07;Kupiskio r. sav.;2;1;1;1
2013;2013M07;Panevezio m. sav.;13;1;16;0
2013;2013M07;Panevezio r. sav.;1;0;1;0
2013;2013M07;Pasvalio r. sav.;3;1;5;1
2013;2013M07;Rokiskio r. sav.;3;0;4;0
2013;2013M07;siauliu apskritis;40;2;45;1
2013;2013M07;Akmenes r. sav.;4;0;5;0
2013;2013M07;Joniskio r. sav.;1;1;1;0
2013;2013M07;Kelmes r. sav.;2;0;2;0
2013;2013M07;Pakruojo r. sav.;2;0;2;0
2013;2013M07;Radviliskio r. sav.;5;1;5;0
2013;2013M07;Siauliu m. sav.;19;0;22;1
2013;2013M07;siauliu r. sav.;7;0;8;0
2013;2013M07;Taurages apskritis;10;2;12;1
2013;2013M07;Jurbarko r. sav.;1;0;3;0
2013;2013M07;Pagegiu sav.;2;1;1;1
2013;2013M07;silales r. sav.;3;1;4;0
2013;2013M07;Taurages r. sav.;4;0;4;0
2013;2013M07;Telsiu apskritis;21;3;38;2
2013;2013M07;Mazeikiu r. sav.;12;2;23;1
2013;2013M07;Plunges r. sav.;5;1;10;1
2013;2013M07;Rietavo sav.;1;0;2;0
2013;2013M07;Telsiu r. sav.;3;0;3;0
2013;2013M07;Utenos apskritis;17;0;21;0
2013;2013M07;Anyksciu r. sav.;0;0;0;0
2013;2013M07;Ignalinos r. sav.;5;0;5;0
2013;2013M07;Moletu r. sav.;2;0;5;0
2013;2013M07;Utenos r. sav.;6;0;6;0
2013;2013M07;Visagino sav.;3;0;3;0
2013;2013M07;Zarasu r. sav.;1;0;2;0
2013;2013M07;Vilniaus apskritis;76;7;86;6
2013;2013M07;Elektrenu sav.;3;0;6;0
2013;2013M07;salcininku r. sav.;4;0;4;0
2013;2013M07;sirvintu r. sav.;0;0;0;0
2013;2013M07;svencioniu r. sav.;1;0;1;0
2013;2013M07;Traku r. sav.;4;1;6;0
2013;2013M07;Ukmerges r. sav.;6;0;6;2
2013;2013M07;Vilniaus m. sav.;53;5;57;1
2013;2013M07;Vilniaus r. sav.;5;1;6;3
2013;2013M08;Lietuvos Respublika;338;30;403;19
2013;2013M08;Alytaus apskritis;13;3;19;0
2013;2013M08;Alytaus m. sav.;1;0;2;0
2013;2013M08;Alytaus r. sav.;5;1;5;0
2013;2013M08;Druskininku sav.;0;0;0;0
2013;2013M08;Lazdiju r. sav.;4;1;8;0
2013;2013M08;Varenos r. sav.;3;1;4;0
2013;2013M08;Kauno apskritis;49;3;66;4
2013;2013M08;Birstono sav.;2;0;2;0
2013;2013M08;Jonavos r. sav.;4;0;4;0
2013;2013M08;Kaisiadoriu r. sav.;3;0;3;1
2013;2013M08;Kauno m. sav.;19;3;27;1
2013;2013M08;Kauno r. sav.;9;0;15;0
2013;2013M08;Kedainiu r. sav.;7;0;10;2
2013;2013M08;Prienu r. sav.;2;0;2;0
2013;2013M08;Raseiniu r. sav.;3;0;3;0
2013;2013M08;Klaipedos apskritis;58;2;67;2
2013;2013M08;Klaipedos m. sav.;28;1;33;0
2013;2013M08;Klaipedos r. sav.;6;1;9;1
2013;2013M08;Kretingos r. sav.;6;0;6;0
2013;2013M08;Neringos sav.;1;0;2;0
2013;2013M08;Palangos m. sav.;5;0;5;0
2013;2013M08;Skuodo r. sav.;2;0;3;0
2013;2013M08;silutes r. sav.;10;0;9;1
2013;2013M08;Marijampoles apskritis;13;0;15;2
2013;2013M08;Kalvarijos sav.;2;0;2;0
2013;2013M08;Kazlu Rudos sav.;1;0;3;0
2013;2013M08;Marijampoles sav.;6;0;6;1
2013;2013M08;Marijampoles r. sav.;0;0;0;0
2013;2013M08;sakiu r. sav.;2;0;2;1
2013;2013M08;Vilkaviskio r. sav.;2;0;2;0
2013;2013M08;Panevezio apskritis;39;8;46;2
2013;2013M08;Birzu r. sav.;1;0;1;0
2013;2013M08;Kupiskio r. sav.;0;0;0;0
2013;2013M08;Panevezio m. sav.;16;1;17;2
2013;2013M08;Panevezio r. sav.;12;4;15;0
2013;2013M08;Pasvalio r. sav.;4;1;5;0
2013;2013M08;Rokiskio r. sav.;6;2;8;0
2013;2013M08;siauliu apskritis;39;4;46;2
2013;2013M08;Akmenes r. sav.;0;0;0;0
2013;2013M08;Joniskio r. sav.;5;0;5;0
2013;2013M08;Kelmes r. sav.;2;0;2;0
2013;2013M08;Pakruojo r. sav.;5;1;5;0
2013;2013M08;Radviliskio r. sav.;7;0;7;2
2013;2013M08;Siauliu m. sav.;16;0;20;0
2013;2013M08;siauliu r. sav.;4;3;7;0
2013;2013M08;Taurages apskritis;14;3;20;0
2013;2013M08;Jurbarko r. sav.;2;1;2;0
2013;2013M08;Pagegiu sav.;1;0;1;0
2013;2013M08;silales r. sav.;6;2;11;0
2013;2013M08;Taurages r. sav.;5;0;6;0
2013;2013M08;Telsiu apskritis;12;1;17;1
2013;2013M08;Mazeikiu r. sav.;7;0;7;0
2013;2013M08;Plunges r. sav.;3;0;5;0
2013;2013M08;Rietavo sav.;1;0;4;0
2013;2013M08;Telsiu r. sav.;1;1;1;1
2013;2013M08;Utenos apskritis;12;1;14;0
2013;2013M08;Anyksciu r. sav.;1;0;1;0
2013;2013M08;Ignalinos r. sav.;2;0;3;0
2013;2013M08;Moletu r. sav.;5;0;6;0
2013;2013M08;Utenos r. sav.;1;1;1;0
2013;2013M08;Visagino sav.;1;0;1;0
2013;2013M08;Zarasu r. sav.;2;0;2;0
2013;2013M08;Vilniaus apskritis;89;5;93;6
2013;2013M08;Elektrenu sav.;0;0;0;0
2013;2013M08;salcininku r. sav.;3;0;3;0
2013;2013M08;sirvintu r. sav.;0;0;0;0
2013;2013M08;svencioniu r. sav.;4;1;4;0
2013;2013M08;Traku r. sav.;1;0;2;0
2013;2013M08;Ukmerges r. sav.;3;1;3;0
2013;2013M08;Vilniaus m. sav.;70;3;76;0
2013;2013M08;Vilniaus r. sav.;8;0;5;6
2013;2013M09;Lietuvos Respublika;308;30;368;21
2013;2013M09;Alytaus apskritis;10;1;9;2
2013;2013M09;Alytaus m. sav.;5;1;5;0
2013;2013M09;Alytaus r. sav.;1;0;1;0
2013;2013M09;Druskininku sav.;1;0;1;0
2013;2013M09;Lazdiju r. sav.;1;0;1;0
2013;2013M09;Varenos r. sav.;2;0;1;2
2013;2013M09;Kauno apskritis;57;5;72;5
2013;2013M09;Birstono sav.;0;0;0;0
2013;2013M09;Jonavos r. sav.;4;0;8;0
2013;2013M09;Kaisiadoriu r. sav.;4;1;6;1
2013;2013M09;Kauno m. sav.;27;1;31;0
2013;2013M09;Kauno r. sav.;10;0;12;3
2013;2013M09;Kedainiu r. sav.;5;1;7;1
2013;2013M09;Prienu r. sav.;1;0;1;0
2013;2013M09;Raseiniu r. sav.;6;2;7;0
2013;2013M09;Klaipedos apskritis;47;3;48;3
2013;2013M09;Klaipedos m. sav.;25;0;28;1
2013;2013M09;Klaipedos r. sav.;5;0;4;1
2013;2013M09;Kretingos r. sav.;4;2;4;0
2013;2013M09;Neringos sav.;0;0;0;0
2013;2013M09;Palangos m. sav.;4;0;4;0
2013;2013M09;Skuodo r. sav.;3;0;3;0
2013;2013M09;silutes r. sav.;6;1;5;1
2013;2013M09;Marijampoles apskritis;9;0;9;1
2013;2013M09;Kalvarijos sav.;0;0;0;0
2013;2013M09;Kazlu Rudos sav.;1;0;1;0
2013;2013M09;Marijampoles sav.;3;0;2;1
2013;2013M09;Marijampoles r. sav.;0;0;0;0
2013;2013M09;sakiu r. sav.;2;0;3;0
2013;2013M09;Vilkaviskio r. sav.;3;0;3;0
2013;2013M09;Panevezio apskritis;24;5;30;1
2013;2013M09;Birzu r. sav.;5;1;7;0
2013;2013M09;Kupiskio r. sav.;2;0;1;1
2013;2013M09;Panevezio m. sav.;9;2;10;0
2013;2013M09;Panevezio r. sav.;5;1;7;0
2013;2013M09;Pasvalio r. sav.;2;1;3;0
2013;2013M09;Rokiskio r. sav.;1;0;2;0
2013;2013M09;siauliu apskritis;37;3;37;3
2013;2013M09;Akmenes r. sav.;1;0;0;1
2013;2013M09;Joniskio r. sav.;2;1;2;0
2013;2013M09;Kelmes r. sav.;1;0;1;0
2013;2013M09;Pakruojo r. sav.;2;0;2;0
2013;2013M09;Radviliskio r. sav.;3;0;3;1
2013;2013M09;Siauliu m. sav.;17;0;18;0
2013;2013M09;siauliu r. sav.;11;2;11;1
2013;2013M09;Taurages apskritis;10;0;10;1
2013;2013M09;Jurbarko r. sav.;3;0;3;0
2013;2013M09;Pagegiu sav.;2;0;1;1
2013;2013M09;silales r. sav.;2;0;2;0
2013;2013M09;Taurages r. sav.;3;0;4;0
2013;2013M09;Telsiu apskritis;16;3;21;1
2013;2013M09;Mazeikiu r. sav.;9;1;12;1
